VendorID,passenger_count,trip_distance,PULocationID,DOLocationID,payment_type,fare_amount,tip_amount,day_night,payment_type_1,payment_type_2,payment_type_3,payment_type_4,tip_rate_20
1,2,3.5,226,161,1,13.5,3.7,0,1,0,0,0,1
1,1,3.3,179,138,1,12.5,2.75,0,1,0,0,0,1
1,1,0.7,48,246,2,4.0,0.0,0,0,1,0,0,0
1,1,17.6,132,230,1,52.0,14.6,0,1,0,0,0,1
2,1,2.16,113,161,1,9.0,2.06,0,1,0,0,0,1
1,1,2.6,236,48,2,11.5,0.0,0,0,1,0,0,0
2,1,4.32,226,233,2,15.5,0.0,0,0,1,0,0,0
2,1,2.62,100,140,1,12.0,1.5,0,1,0,0,0,0
2,1,2.22,237,43,1,11.0,2.95,0,1,0,0,0,1
1,0,1.8,186,163,2,8.5,0.0,0,0,1,0,0,0
2,2,5.55,10,95,1,21.0,0.0,0,1,0,0,0,0
2,1,8.08,229,244,1,24.0,4.2,0,1,0,0,0,0
1,1,1.1,236,141,1,6.0,1.7,0,1,0,0,0,1
1,1,0.9,107,234,1,6.0,1.02,0,1,0,0,0,0
2,4,1.39,246,90,1,7.5,0.0,0,1,0,0,0,0
1,1,1.1,237,236,2,6.0,0.0,0,0,1,0,0,0
1,1,8.5,264,264,1,26.0,6.5,0,1,0,0,0,1
1,1,2.7,262,143,2,11.5,0.0,0,0,1,0,0,0
2,6,1.51,68,162,2,9.0,0.0,0,0,1,0,0,0
1,1,2.0,249,230,2,10.0,0.0,0,0,1,0,0,0
2,6,1.2,48,161,1,6.0,1.36,0,1,0,0,0,1
1,1,2.5,143,236,1,14.0,2.95,1,1,0,0,0,1
1,2,1.4,166,41,2,9.5,0.0,1,0,1,0,0,0
1,1,0.3,236,236,1,3.5,1.25,1,1,0,0,0,1
1,1,4.1,148,162,1,16.0,3.35,1,1,0,0,0,1
2,1,1.24,114,261,1,6.5,1.46,1,1,0,0,0,1
2,1,1.14,87,231,2,7.0,0.0,1,0,1,0,0,0
1,1,8.8,236,231,1,27.0,2.0,1,1,0,0,0,0
2,1,0.87,186,230,1,6.0,0.0,1,1,0,0,0,0
2,1,0.83,237,161,2,5.5,0.0,1,0,1,0,0,0
1,1,1.1,186,164,1,7.0,2.3,1,1,0,0,0,1
2,1,2.6,33,231,2,13.5,0.0,1,0,1,0,0,0
2,1,1.99,237,75,1,8.0,1.76,1,1,0,0,0,1
2,1,1.52,137,162,1,9.0,1.96,1,1,0,0,0,1
2,1,7.65,13,163,1,26.5,4.1,1,1,0,0,0,0
2,1,1.45,90,170,1,8.5,1.0,1,1,0,0,0,0
2,3,0.52,162,161,1,4.0,0.96,1,1,0,0,0,1
2,2,2.97,68,229,1,15.0,1.5,1,1,0,0,0,0
1,1,1.2,143,163,1,7.5,1.65,1,1,0,0,0,1
2,1,1.84,90,161,1,8.5,1.1,1,1,0,0,0,0
1,1,0.9,114,90,2,5.0,0.0,1,0,1,0,0,0
1,1,2.6,79,229,1,11.0,2.0,1,1,0,0,0,0
1,1,0.7,33,33,2,4.5,0.0,1,0,1,0,0,0
1,1,0.7,237,237,2,5.0,0.0,1,0,1,0,0,0
1,1,0.9,249,107,1,5.5,0.63,1,1,0,0,0,0
2,1,4.19,236,75,2,15.0,0.0,1,0,1,0,0,0
2,1,1.48,113,234,1,8.0,1.76,1,1,0,0,0,1
1,1,2.1,262,163,1,17.0,3.55,1,1,0,0,0,1
2,5,1.96,162,68,1,11.5,2.46,1,1,0,0,0,1
2,1,1.49,151,75,1,11.5,2.46,1,1,0,0,0,1
2,1,1.43,236,239,1,7.5,1.0,1,1,0,0,0,0
2,2,2.07,262,229,1,13.0,2.76,1,1,0,0,0,1
1,1,2.6,143,158,1,16.5,2.0,1,1,0,0,0,0
2,2,0.58,162,170,1,5.5,1.58,1,1,0,0,0,1
2,1,0.7,249,211,1,6.5,1.0,1,1,0,0,0,0
1,3,10.0,43,138,1,38.0,4.0,1,1,0,0,0,0
2,1,5.31,74,126,1,21.0,0.0,1,1,0,0,0,0
1,1,0.9,100,164,3,6.0,0.0,1,0,0,1,0,0
1,1,0.7,113,68,1,5.5,1.25,1,1,0,0,0,1
2,1,0.67,116,244,2,4.5,0.0,1,0,1,0,0,0
2,2,1.41,43,43,1,9.0,1.96,1,1,0,0,0,1
1,0,10.6,138,161,1,38.5,11.25,1,1,0,0,0,1
2,2,2.39,161,237,1,10.5,0.0,1,1,0,0,0,0
1,1,10.9,138,230,1,41.0,7.13,1,1,0,0,0,0
2,1,9.83,138,234,1,37.5,8.81,1,1,0,0,0,1
2,1,3.36,224,140,2,15.0,0.0,1,0,1,0,0,0
2,1,5.1,107,261,1,19.5,4.06,1,1,0,0,0,1
1,1,1.3,229,162,1,13.5,1.5,1,1,0,0,0,0
2,1,0.71,166,238,1,4.5,1.06,1,1,0,0,0,1
2,1,4.1,236,90,1,34.0,8.7,1,1,0,0,0,1
2,2,0.68,239,43,1,5.5,0.7,1,1,0,0,0,0
1,1,1.9,239,230,1,13.0,1.2,1,1,0,0,0,0
2,1,1.92,233,263,1,12.5,3.99,1,1,0,0,0,1
2,2,1.56,125,261,2,13.5,0.0,1,0,1,0,0,0
2,1,0.92,237,236,1,7.0,1.95,1,1,0,0,0,1
1,1,0.1,161,161,2,5.0,0.0,1,0,1,0,0,0
1,1,10.4,144,138,1,30.0,7.7,1,1,0,0,0,1
2,1,1.02,263,140,1,6.5,1.46,1,1,0,0,0,1
2,2,1.02,164,234,1,8.0,1.76,1,1,0,0,0,1
2,1,2.18,48,237,1,12.0,4.4,1,1,0,0,0,1
2,1,3.07,263,163,1,17.0,3.56,1,1,0,0,0,1
2,1,1.16,162,170,2,9.5,0.0,1,0,1,0,0,0
2,1,0.55,142,163,2,9.0,0.0,1,0,1,0,0,0
2,1,1.28,142,230,1,8.5,1.86,1,1,0,0,0,1
2,2,1.23,237,263,2,6.0,0.0,1,0,1,0,0,0
1,0,1.4,79,231,1,9.5,1.0,1,1,0,0,0,0
1,1,1.4,158,246,3,8.5,0.0,1,0,0,1,0,0
2,1,1.58,142,48,1,11.5,3.08,1,1,0,0,0,1
2,4,0.46,236,236,1,8.5,1.86,1,1,0,0,0,1
1,1,2.1,24,143,1,9.0,1.95,1,1,0,0,0,1
1,1,0.5,141,140,2,6.0,0.0,1,0,1,0,0,0
2,1,1.34,186,113,1,8.5,1.86,1,1,0,0,0,1
2,1,3.97,261,79,1,17.0,2.0,1,1,0,0,0,0
1,1,1.2,170,237,1,10.0,2.16,1,1,0,0,0,1
2,1,1.84,142,229,1,16.5,5.16,1,1,0,0,0,1
1,1,0.5,170,100,2,7.0,0.0,1,0,1,0,0,0
1,1,7.0,141,244,1,25.0,5.5,1,1,0,0,0,1
1,2,1.1,161,107,2,7.5,0.0,1,0,1,0,0,0
1,1,0.9,100,233,1,8.0,2.2,1,1,0,0,0,1
2,1,1.29,230,229,1,13.0,0.0,1,1,0,0,0,0
2,3,2.35,114,246,1,13.0,2.76,1,1,0,0,0,1
1,2,1.1,186,170,1,12.5,1.33,1,1,0,0,0,0
2,1,0.55,234,164,1,5.0,1.16,1,1,0,0,0,1
1,1,3.8,143,79,1,22.0,1.0,1,1,0,0,0,0
1,1,13.4,138,106,1,40.5,8.25,1,1,0,0,0,1
2,1,4.3,100,238,1,18.5,2.0,1,1,0,0,0,0
1,1,1.2,229,161,1,9.0,1.95,1,1,0,0,0,1
1,1,1.4,237,236,2,8.5,0.0,1,0,1,0,0,0
2,1,1.25,161,186,2,8.5,0.0,1,0,1,0,0,0
2,6,1.07,170,237,1,8.5,1.86,1,1,0,0,0,1
1,1,1.8,170,163,1,11.5,2.46,1,1,0,0,0,1
2,1,2.27,238,236,2,12.5,0.0,1,0,1,0,0,0
1,1,0.4,233,137,2,5.5,0.0,1,0,1,0,0,0
1,1,1.1,186,107,1,9.5,3.0,1,1,0,0,0,1
1,1,0.9,164,162,1,5.0,1.7,1,1,0,0,0,1
1,1,0.8,163,141,1,7.0,1.0,1,1,0,0,0,0
1,1,0.8,163,161,1,8.5,1.85,1,1,0,0,0,1
2,5,11.11,138,162,1,32.0,7.71,1,1,0,0,0,1
1,1,1.1,249,107,1,10.5,2.25,1,1,0,0,0,1
1,1,9.7,138,43,1,34.0,8.1,1,1,0,0,0,1
2,1,9.17,162,138,1,31.0,9.39,1,1,0,0,0,1
2,1,1.81,262,229,2,11.0,0.0,1,0,1,0,0,0
2,5,2.67,142,233,1,25.0,5.16,1,1,0,0,0,1
1,1,7.5,163,87,1,27.5,5.66,1,1,0,0,0,1
2,3,1.39,168,168,1,13.0,1.5,1,1,0,0,0,0
1,1,1.0,164,162,2,8.5,0.0,1,0,1,0,0,0
2,2,6.3,13,233,2,20.0,0.0,1,0,1,0,0,0
1,1,0.9,229,140,2,8.5,0.0,1,0,1,0,0,0
1,1,2.9,90,142,1,17.5,3.65,1,1,0,0,0,1
2,1,1.65,162,263,1,9.0,0.0,1,1,0,0,0,0
1,1,1.8,230,239,2,14.0,0.0,1,0,1,0,0,0
2,1,1.98,68,163,2,13.5,0.0,1,0,1,0,0,0
2,5,12.47,138,88,1,39.0,6.5,1,1,0,0,0,0
2,4,1.36,107,4,1,8.0,1.76,1,1,0,0,0,1
1,1,0.8,75,236,2,6.0,0.0,1,0,1,0,0,0
1,1,0.7,163,100,1,4.5,1.05,1,1,0,0,0,1
2,1,3.68,246,236,1,15.0,3.16,1,1,0,0,0,1
2,2,10.01,100,138,1,35.5,12.62,1,1,0,0,0,1
2,2,2.22,161,239,2,11.5,0.0,1,0,1,0,0,0
2,5,3.35,100,226,1,18.0,4.91,1,1,0,0,0,1
1,1,1.2,137,233,2,7.0,0.0,1,0,1,0,0,0
2,2,2.21,141,170,1,16.5,3.46,1,1,0,0,0,1
1,1,0.8,50,142,1,7.0,1.56,1,1,0,0,0,1
2,3,1.03,164,107,1,6.0,1.36,1,1,0,0,0,1
2,1,0.0,264,138,1,35.0,0.0,1,1,0,0,0,0
1,1,0.4,170,233,1,5.0,1.15,1,1,0,0,0,1
2,1,1.92,231,33,1,10.0,2.7,1,1,0,0,0,1
2,1,1.38,163,236,2,10.0,0.0,1,0,1,0,0,0
1,1,0.0,145,145,2,3.0,0.0,1,0,1,0,0,0
2,1,1.97,162,140,1,12.0,1.08,1,1,0,0,0,0
2,1,1.89,162,68,1,14.0,1.0,1,1,0,0,0,0
1,2,1.0,79,4,1,6.5,1.45,1,1,0,0,0,1
2,1,9.5,209,42,1,37.5,0.0,1,1,0,0,0,0
1,1,2.0,163,236,1,13.0,2.75,1,1,0,0,0,1
2,1,1.49,236,238,1,8.5,1.86,1,1,0,0,0,1
2,1,0.36,236,263,1,5.0,1.16,1,1,0,0,0,1
2,1,3.85,230,41,1,18.0,3.76,1,1,0,0,0,1
1,2,1.4,239,236,1,9.5,2.55,1,1,0,0,0,1
1,1,0.4,249,113,1,4.0,1.15,1,1,0,0,0,1
1,1,1.5,68,230,1,12.0,2.55,1,1,0,0,0,1
2,5,0.57,263,236,2,4.0,0.0,1,0,1,0,0,0
1,1,1.2,170,233,2,9.0,0.0,1,0,1,0,0,0
1,1,1.1,90,107,2,10.0,0.0,1,0,1,0,0,0
1,1,0.7,170,161,1,6.0,1.55,1,1,0,0,0,1
2,2,17.92,211,132,2,52.0,0.0,1,0,1,0,0,0
2,1,1.05,239,238,1,5.5,1.0,1,1,0,0,0,0
1,1,6.1,231,112,1,27.0,4.0,1,1,0,0,0,0
2,2,0.92,161,164,1,6.0,1.95,1,1,0,0,0,1
1,1,0.5,237,229,1,5.0,1.7,1,1,0,0,0,1
2,5,6.18,88,140,1,23.0,5.5,1,1,0,0,0,1
2,1,0.63,45,231,2,5.5,0.0,1,0,1,0,0,0
1,1,0.6,186,234,1,8.5,2.05,1,1,0,0,0,1
1,1,0.6,90,68,2,6.0,0.0,1,0,1,0,0,0
2,1,0.86,158,90,1,7.5,1.86,1,1,0,0,0,1
1,1,1.9,166,239,1,9.0,2.15,1,1,0,0,0,1
1,1,2.1,237,238,1,10.5,3.05,1,1,0,0,0,1
1,1,1.6,170,161,1,13.5,2.0,1,1,0,0,0,0
2,1,1.27,161,237,1,10.0,2.36,1,1,0,0,0,1
2,1,4.22,230,79,1,22.5,2.0,1,1,0,0,0,0
1,1,1.3,45,232,1,8.0,1.0,1,1,0,0,0,0
1,1,1.8,237,48,1,14.5,3.26,1,1,0,0,0,1
2,1,17.37,164,132,1,52.0,12.61,1,1,0,0,0,1
2,3,2.0,234,231,1,14.0,2.0,1,1,0,0,0,0
1,1,0.5,138,70,1,5.5,20.0,1,1,0,0,0,1
1,3,3.0,88,158,2,14.5,0.0,1,0,1,0,0,0
2,1,3.36,140,234,1,16.5,1.8,1,1,0,0,0,0
2,6,1.19,249,164,1,9.0,2.7,1,1,0,0,0,1
2,1,1.89,43,262,2,11.0,0.0,1,0,1,0,0,0
1,1,2.0,237,90,1,15.0,1.0,1,1,0,0,0,0
1,2,0.9,100,90,1,7.0,1.75,1,1,0,0,0,1
2,2,1.75,236,162,1,13.5,3.06,1,1,0,0,0,1
1,1,1.8,231,90,2,11.0,0.0,1,0,1,0,0,0
1,1,3.7,236,68,1,22.5,0.0,1,1,0,0,0,0
2,1,1.28,141,140,1,7.5,1.86,1,1,0,0,0,1
1,1,3.2,141,151,1,15.5,3.45,1,1,0,0,0,1
1,2,1.1,143,239,1,7.5,1.85,1,1,0,0,0,1
2,1,1.29,161,237,1,8.5,2.06,1,1,0,0,0,1
2,1,1.24,13,231,1,7.0,0.0,1,1,0,0,0,0
2,1,0.1,166,166,2,3.0,0.0,1,0,1,0,0,0
1,1,0.5,163,230,2,6.0,0.0,1,0,1,0,0,0
1,1,0.4,237,237,2,7.5,0.0,1,0,1,0,0,0
1,1,1.6,237,170,2,12.5,0.0,1,0,1,0,0,0
1,1,3.4,230,236,1,17.5,0.0,0,1,0,0,0,0
1,1,3.5,229,45,1,19.5,5.3,0,1,0,0,0,1
1,1,1.4,144,13,1,8.0,1.95,0,1,0,0,0,1
2,2,3.15,50,140,1,19.0,4.16,0,1,0,0,0,1
2,1,1.15,65,25,2,10.0,0.0,0,0,1,0,0,0
2,1,1.37,186,137,1,9.0,2.16,0,1,0,0,0,1
2,1,0.55,143,142,2,7.0,0.0,0,0,1,0,0,0
2,2,1.04,237,236,1,7.5,1.86,0,1,0,0,0,1
2,2,0.74,164,170,1,6.0,1.56,0,1,0,0,0,1
2,1,0.83,162,162,2,5.0,0.0,0,0,1,0,0,0
1,4,10.0,138,142,1,32.0,5.0,0,1,0,0,0,0
2,1,2.56,132,10,1,9.0,0.0,0,1,0,0,0,0
1,1,2.0,236,239,1,10.0,2.95,0,1,0,0,0,1
2,1,1.91,100,107,2,11.5,0.0,0,0,1,0,0,0
1,1,0.8,142,143,1,6.0,1.95,0,1,0,0,0,1
2,1,1.32,43,142,1,7.0,1.76,0,1,0,0,0,1
1,1,1.4,90,230,1,9.5,4.0,0,1,0,0,0,1
1,1,2.7,141,74,1,10.0,2.36,0,1,0,0,0,1
2,6,2.07,236,151,1,10.0,1.5,0,1,0,0,0,0
1,1,2.8,249,162,1,16.0,3.55,0,1,0,0,0,1
2,2,9.83,132,198,2,29.5,0.0,0,0,1,0,0,0
2,6,0.57,249,249,1,4.0,1.74,0,1,0,0,0,1
2,1,0.87,144,79,2,6.0,0.0,0,0,1,0,0,0
2,1,0.67,236,262,1,5.5,0.7,0,1,0,0,0,0
2,1,4.0,237,231,1,20.5,5.58,0,1,0,0,0,1
2,1,2.81,231,164,1,12.5,1.0,0,1,0,0,0,0
1,1,1.3,163,48,1,11.5,2.65,0,1,0,0,0,1
1,1,1.7,68,50,2,9.0,0.0,0,0,1,0,0,0
2,1,2.44,237,186,1,14.5,3.26,0,1,0,0,0,1
1,1,3.5,163,4,1,15.5,3.35,0,1,0,0,0,1
1,1,4.4,148,33,1,16.0,4.3,0,1,0,0,0,1
1,1,1.2,170,107,1,6.5,1.55,0,1,0,0,0,1
1,1,4.6,230,148,1,20.5,4.35,0,1,0,0,0,1
1,1,0.8,239,143,2,5.0,0.0,0,0,1,0,0,0
2,1,2.02,186,48,1,10.0,1.13,0,1,0,0,0,0
2,1,5.24,162,261,1,18.5,3.96,0,1,0,0,0,1
1,1,0.7,170,164,1,5.5,0.5,0,1,0,0,0,0
2,1,1.48,164,68,1,9.5,2.16,0,1,0,0,0,1
2,1,1.27,230,170,1,8.5,1.0,0,1,0,0,0,0
2,1,8.36,138,162,1,25.0,8.02,0,1,0,0,0,1
1,1,1.2,163,162,1,7.5,1.75,0,1,0,0,0,1
2,1,1.27,186,163,1,7.5,1.76,0,1,0,0,0,1
2,1,3.23,234,50,1,14.5,2.0,0,1,0,0,0,0
1,1,0.5,234,107,1,5.0,2.0,0,1,0,0,0,1
1,1,2.6,170,142,2,12.5,0.0,0,0,1,0,0,0
2,1,1.96,158,170,1,10.5,2.0,0,1,0,0,0,0
1,1,1.6,161,140,2,9.5,0.0,0,0,1,0,0,0
2,1,0.82,236,140,1,6.0,2.19,0,1,0,0,0,1
1,2,2.8,211,230,1,15.5,4.0,0,1,0,0,0,1
1,1,7.4,229,54,1,24.5,5.16,0,1,0,0,0,1
2,1,2.71,142,249,1,12.5,3.45,0,1,0,0,0,1
1,1,3.2,164,263,1,14.0,2.0,0,1,0,0,0,0
2,2,1.58,234,211,2,10.0,0.0,0,0,1,0,0,0
1,1,1.0,163,236,1,5.5,1.0,0,1,0,0,0,0
1,1,1.5,230,229,1,9.5,0.0,0,1,0,0,0,0
2,2,1.19,231,261,1,6.5,0.75,0,1,0,0,0,0
1,1,0.7,79,113,1,5.0,1.0,0,1,0,0,0,1
2,5,0.71,224,113,2,5.0,0.0,0,0,1,0,0,0
1,1,0.8,48,43,2,5.5,0.0,0,0,1,0,0,0
1,1,1.2,234,48,1,7.5,1.75,0,1,0,0,0,1
1,1,3.4,234,239,1,15.0,4.85,0,1,0,0,0,1
2,1,1.99,170,263,1,10.5,1.0,0,1,0,0,0,0
2,1,0.84,249,234,1,6.0,1.0,0,1,0,0,0,0
2,1,1.45,249,231,1,7.5,2.64,0,1,0,0,0,1
2,1,17.74,132,232,1,52.0,10.56,0,1,0,0,0,1
1,2,1.5,113,45,1,9.0,2.05,0,1,0,0,0,1
2,1,1.18,231,114,1,6.5,1.0,0,1,0,0,0,0
1,1,0.9,161,186,1,6.5,1.55,0,1,0,0,0,1
2,2,1.97,100,142,1,10.0,2.26,0,1,0,0,0,1
2,1,0.74,230,186,2,5.0,0.0,0,0,1,0,0,0
1,1,2.6,230,263,1,12.0,2.65,0,1,0,0,0,1
2,3,2.53,162,75,1,9.0,1.0,0,1,0,0,0,0
2,1,1.66,90,162,1,9.0,2.0,0,1,0,0,0,1
2,2,1.81,114,170,1,8.5,1.0,0,1,0,0,0,0
1,1,5.4,79,75,2,18.0,0.0,0,0,1,0,0,0
2,1,0.95,125,231,1,5.5,1.02,0,1,0,0,0,0
1,1,3.4,234,13,1,14.0,2.0,0,1,0,0,0,0
2,1,9.11,223,143,1,29.5,0.0,0,1,0,0,0,0
2,2,2.31,144,256,1,11.0,2.46,0,1,0,0,0,1
1,1,1.5,162,237,2,7.0,0.0,0,0,1,0,0,0
1,1,0.7,113,79,1,5.0,1.58,0,1,0,0,0,1
2,1,3.2,239,116,2,12.0,0.0,0,0,1,0,0,0
2,2,0.82,236,236,1,5.5,1.0,0,1,0,0,0,0
1,2,2.1,231,79,1,10.0,2.25,0,1,0,0,0,1
2,1,4.29,231,189,1,16.5,5.34,0,1,0,0,0,1
1,2,0.7,148,148,1,7.5,1.75,0,1,0,0,0,1
1,2,0.8,229,233,2,6.0,0.0,0,0,1,0,0,0
1,1,2.4,79,87,1,10.5,4.2,0,1,0,0,0,1
2,3,1.86,42,75,1,8.0,1.86,0,1,0,0,0,1
1,1,1.3,249,164,1,6.5,1.0,0,1,0,0,0,0
1,0,1.7,234,48,1,8.5,2.0,0,1,0,0,0,1
1,1,11.2,138,50,1,35.5,8.5,0,1,0,0,0,1
1,1,0.2,237,237,1,3.5,1.2,0,1,0,0,0,1
1,0,1.6,265,265,3,8.0,0.0,0,0,0,1,0,0
2,1,0.97,100,163,1,6.5,1.95,0,1,0,0,0,1
2,1,10.46,142,40,1,35.5,7.0,0,1,0,0,0,0
1,1,3.1,164,236,1,13.0,2.85,0,1,0,0,0,1
2,1,4.3,230,7,2,17.5,0.0,0,0,1,0,0,0
2,3,2.06,163,107,2,8.5,0.0,0,0,1,0,0,0
2,1,0.26,141,140,1,3.5,2.22,0,1,0,0,0,1
2,1,1.78,249,107,1,8.0,1.86,0,1,0,0,0,1
1,1,5.2,125,225,1,19.5,2.0,0,1,0,0,0,0
2,2,1.86,43,141,1,9.0,2.06,0,1,0,0,0,1
2,6,2.78,48,262,1,11.0,2.46,0,1,0,0,0,1
2,1,1.2,68,107,2,6.0,0.0,0,0,1,0,0,0
2,6,3.65,231,255,1,14.5,3.16,0,1,0,0,0,1
2,1,9.3,138,140,1,26.0,3.0,0,1,0,0,0,0
1,1,0.8,48,230,1,6.5,1.0,0,1,0,0,0,0
1,2,1.4,230,170,1,7.5,2.2,0,1,0,0,0,1
1,1,0.9,230,161,2,6.0,0.0,0,0,1,0,0,0
1,1,1.9,249,4,1,10.5,2.35,0,1,0,0,0,1
1,4,16.7,132,17,2,47.0,0.0,0,0,1,0,0,0
2,1,2.74,161,145,1,11.0,2.46,0,1,0,0,0,1
1,1,0.8,230,186,2,5.5,0.0,0,0,1,0,0,0
1,1,14.3,88,127,1,38.0,5.0,0,1,0,0,0,0
2,5,2.04,90,48,2,8.0,0.0,0,0,1,0,0,0
1,1,0.5,158,249,1,5.0,1.25,0,1,0,0,0,1
2,1,5.28,148,75,1,16.5,1.11,0,1,0,0,0,0
2,1,2.38,87,249,1,10.0,2.26,0,1,0,0,0,1
2,1,8.7,262,138,1,25.0,6.41,0,1,0,0,0,1
1,1,19.3,237,237,1,52.0,17.55,0,1,0,0,0,1
2,1,1.35,238,238,1,9.5,1.62,0,1,0,0,0,0
1,2,4.7,238,244,1,15.0,2.93,0,1,0,0,0,0
2,2,3.55,226,162,1,15.0,3.95,0,1,0,0,0,1
2,1,2.94,262,48,1,12.0,2.56,0,1,0,0,0,1
2,6,7.31,50,244,1,21.0,4.36,0,1,0,0,0,1
2,2,2.22,164,163,1,9.5,2.06,0,1,0,0,0,1
1,1,2.3,100,158,2,9.5,0.0,0,0,1,0,0,0
2,1,0.89,100,230,1,6.0,1.36,0,1,0,0,0,1
1,1,0.7,249,234,2,5.0,0.0,1,0,1,0,0,0
2,1,0.79,263,75,1,7.0,1.56,1,1,0,0,0,1
2,1,2.01,262,74,2,8.0,0.0,1,0,1,0,0,0
2,1,1.2,161,163,1,8.0,1.76,1,1,0,0,0,1
2,2,0.76,234,249,1,4.5,0.53,1,1,0,0,0,0
2,1,2.12,231,234,2,9.0,0.0,1,0,1,0,0,0
2,1,0.71,230,186,1,5.5,1.58,1,1,0,0,0,1
2,1,3.92,107,88,1,14.0,2.96,1,1,0,0,0,1
2,6,2.07,148,87,1,11.0,2.36,1,1,0,0,0,1
2,5,1.84,262,163,1,9.0,1.0,1,1,0,0,0,0
2,1,1.64,229,236,1,10.5,2.26,1,1,0,0,0,1
1,1,1.6,263,74,1,6.5,1.45,1,1,0,0,0,1
1,1,3.8,48,13,1,15.0,3.95,1,1,0,0,0,1
1,1,1.0,50,163,2,8.0,0.0,1,0,1,0,0,0
1,1,0.4,236,236,2,4.0,0.0,1,0,1,0,0,0
1,1,1.6,229,237,1,11.0,1.0,1,1,0,0,0,0
1,1,0.9,264,264,1,6.5,1.45,1,1,0,0,0,1
1,1,2.5,114,162,1,10.5,2.25,1,1,0,0,0,1
2,1,1.6,40,25,2,9.0,0.0,1,0,1,0,0,0
2,1,6.56,163,209,1,26.0,5.36,1,1,0,0,0,1
1,1,0.7,41,41,2,5.0,0.0,1,0,1,0,0,0
1,1,1.5,236,237,1,11.5,2.46,1,1,0,0,0,1
2,1,5.4,162,209,1,20.5,4.26,1,1,0,0,0,1
1,1,1.4,141,233,2,8.0,0.0,1,0,1,0,0,0
1,1,17.7,132,100,1,52.0,7.0,1,1,0,0,0,0
2,2,2.09,143,100,1,14.5,3.0,1,1,0,0,0,1
1,1,2.0,249,264,1,10.5,3.35,1,1,0,0,0,1
1,1,1.2,234,144,1,7.5,2.05,1,1,0,0,0,1
2,6,1.31,223,223,2,6.0,0.0,1,0,1,0,0,0
2,1,0.89,229,163,2,10.0,0.0,1,0,1,0,0,0
2,1,1.26,141,233,1,9.0,2.45,1,1,0,0,0,1
1,1,0.3,237,141,1,3.5,0.85,1,1,0,0,0,1
2,5,1.23,141,233,1,8.0,2.0,1,1,0,0,0,1
1,2,0.8,114,249,1,7.0,1.0,1,1,0,0,0,0
2,5,4.77,138,252,2,16.0,0.0,1,0,1,0,0,0
2,1,0.45,237,236,2,5.5,0.0,1,0,1,0,0,0
2,1,2.35,144,233,1,10.0,1.5,1,1,0,0,0,0
2,2,1.08,238,236,1,7.0,1.56,1,1,0,0,0,1
2,1,1.02,141,237,1,8.0,1.76,1,1,0,0,0,1
2,1,1.72,48,186,1,9.5,2.06,1,1,0,0,0,1
2,1,11.33,158,138,1,38.5,11.79,1,1,0,0,0,1
1,2,0.8,141,141,1,7.0,1.55,1,1,0,0,0,1
2,1,0.82,230,50,1,6.5,1.46,1,1,0,0,0,1
1,1,0.3,162,229,2,3.5,0.0,1,0,1,0,0,0
1,2,19.1,132,75,2,52.0,0.0,1,0,1,0,0,0
2,6,1.69,186,125,1,10.0,2.7,1,1,0,0,0,1
1,1,1.2,238,166,1,7.5,1.65,1,1,0,0,0,1
2,1,4.31,13,161,1,26.0,1.34,1,1,0,0,0,0
1,1,3.4,140,230,1,18.0,3.75,1,1,0,0,0,1
2,1,1.99,263,161,2,19.0,0.0,1,0,1,0,0,0
2,1,21.24,142,132,1,52.0,14.64,1,1,0,0,0,1
2,1,0.87,234,90,1,7.0,1.56,1,1,0,0,0,1
2,1,0.9,226,146,1,7.0,1.56,1,1,0,0,0,1
2,1,2.16,162,142,1,14.0,2.96,1,1,0,0,0,1
1,1,1.1,234,170,1,8.0,1.75,1,1,0,0,0,1
1,1,1.0,237,161,2,7.0,0.0,1,0,1,0,0,0
2,2,2.88,75,42,1,12.5,0.0,1,1,0,0,0,0
2,2,1.8,48,162,1,14.0,3.7,1,1,0,0,0,1
1,1,0.5,88,88,1,2.5,5.5,1,1,0,0,0,1
2,3,2.8,142,234,1,16.0,0.0,1,1,0,0,0,0
1,1,2.7,234,143,1,17.5,2.5,1,1,0,0,0,0
1,1,1.7,163,236,1,10.0,2.15,1,1,0,0,0,1
2,2,21.49,132,162,1,52.0,1.0,1,1,0,0,0,0
2,1,0.67,209,88,2,6.5,0.0,1,0,1,0,0,0
2,2,1.69,79,234,1,10.0,2.16,1,1,0,0,0,1
2,1,14.68,138,125,1,47.0,10.71,1,1,0,0,0,1
2,1,11.52,138,54,1,33.5,6.86,1,1,0,0,0,1
2,1,2.21,142,140,2,16.0,0.0,1,0,1,0,0,0
1,1,0.6,264,142,1,5.0,0.87,1,1,0,0,0,0
1,1,0.4,231,231,2,3.5,0.0,1,0,1,0,0,0
1,1,7.4,237,261,2,30.0,0.0,1,0,1,0,0,0
1,1,4.2,87,107,1,18.5,3.85,1,1,0,0,0,1
2,6,0.47,170,170,2,5.0,0.0,1,0,1,0,0,0
2,1,1.07,107,164,1,10.5,2.26,0,1,0,0,0,1
2,1,1.93,239,163,1,10.0,2.16,1,1,0,0,0,1
2,1,0.86,68,48,2,6.0,0.0,1,0,1,0,0,0
1,1,0.6,236,236,1,6.0,1.0,1,1,0,0,0,0
2,1,2.0,229,263,2,8.5,0.0,1,0,1,0,0,0
